    ID 	     time  	         popPred  	   indPred_mean*  	    indPred_mode  	  
    37 	   9.2364  	        2.0718   	        3.6873   	        3.6195   	  
    37 	   9.5273  	        2.0299   	        3.6224   	        3.5503   	  
    37 	   9.8182  	        1.9908   	        3.5611   	        3.4850   	  
    37 	  10.1091  	        1.9540   	        3.5029   	        3.4232   	  
    37 	  10.4000  	        1.9194   	        3.4475   	        3.3645   	  
    37 	  10.6909  	        1.8865   	        3.3946   	        3.3085   	  
    37 	  10.9818  	        1.8552   	        3.3439   	        3.2551   	  
    37 	  11.2727  	        1.8253   	        3.2953   	        3.2040   	  
    37 	  11.5636  	        1.7966   	        3.2484   	        3.1549   	  
    37 	  11.8545  	        1.7690   	        3.2032   	        3.1076   	  
    37 	  12.1455  	        1.7423   	        3.1595   	        3.0621   	  
    37 	  12.4364  	        1.7164   	        3.1172   	        3.0181   	  
    37 	  12.7273  	        1.6913   	        3.0760   	        2.9755   	  
    37 	  13.0182  	        1.6669   	        3.0360   	        2.9341   	  
    37 	  13.3091  	        1.6431   	        2.9970   	        2.8940   	  
    37 	  13.6000  	        1.6199   	        2.9590   	        2.8549   	  
    37 	  13.8909  	        1.5972   	        2.9218   	        2.8168   	  
    37 	  14.1818  	        1.5749   	        2.8855   	        2.7797   	  
    37 	  14.4727  	        1.5532   	        2.8499   	        2.7434   	  
    37 	  14.7636  	        1.5318   	        2.8150   	        2.7079   	  
    37 	  15.0545  	        1.5108   	        2.7808   	        2.6731   	  
    37 	  15.3455  	        1.4902   	        2.7472   	        2.6391   	  
    37 	  15.6364  	        1.4700   	        2.7141   	        2.6057   	  
    37 	  15.9273  	        1.4500   	        2.6817   	        2.5729   	  
    37 	  16.2182  	        1.4304   	        2.6497   	        2.5407   	  
    37 	  16.5091  	        1.4111   	        2.6183   	        2.5091   	  
    37 	  16.8000  	        1.3921   	        2.5873   	        2.4780   	  
    37 	  17.0909  	        1.3734   	        2.5568   	        2.4474   	  
    37 	  17.3818  	        1.3550   	        2.5268   	        2.4173   	  
    37 	  17.6727  	        1.3368   	        2.4972   	        2.3876   	  
    37 	  17.9636  	        1.3189   	        2.4679   	        2.3584   	  
    37 	  18.2545  	        1.3013   	        2.4391   	        2.3296   	  
    37 	  18.5455  	        1.2839   	        2.4107   	        2.3013   	  
    37 	  18.8364  	        1.2667   	        2.3826   	        2.2733   	  
    37 	  19.1273  	        1.2498   	        2.3549   	        2.2457   	  
    37 	  19.4182  	        1.2331   	        2.3276   	        2.2186   	  
